farmer_id,farm_id,farm_type,size_ha,disposition,age,inherited,succession_stage,loan_principal,loan_rate,current_debt,debt_payments,debt_maturity,debt_free,debt_service_ratio,n_holdings,n_local_links,n_catchment_links,Build_Wetland,Clean_Races,Farm_Plan,Riparian_Planting,x,y
27067,30296,Dairy,80,for_profit,72,FALSE,2,333732,3,191349.7875025622,22432,15,FALSE,0.131,1,18,10,0,1,1,0,88,245
27068,29958,Forest,96,for_profit,55,FALSE,3,420123,3,240883.24396503464,28239,15,FALSE,0.434,2,10,10,0,0,0,0,14,285
27069,30400,Forest,112,for_profit,67,FALSE,2,328875,3,101237.01873575126,22106,20,FALSE,0.232,4,11,10,0,0,0,3,121,173
27070,29352,Dairy,192,for_profit,64,TRUE,2,522,3,160.68635128867245,114,20,FALSE,0,6,14,8,0,2,2,0,145,94
27071,29457,Forest,368,for_profit,55,TRUE,3,0,0,0,0,21,TRUE,0,2,12,10,0,0,0,0,72,117
27072,29921,Forest,288,for_profit,60,FALSE,2,398183,3,398183,26764,5,FALSE,0.692,2,14,9,1,0,1,1,111,232
27073,28838,SNB,368,for_profit,74,FALSE,2,6470,3,6470,1413,15,FALSE,0.001,6,13,10,3,0,6,0,49,135
27074,29516,Dairy,256,for_profit,54,FALSE,3,42660,3,42660,9315,15,FALSE,0.061,5,14,12,1,0,4,0,139,58
27075,29132,SNB,256,for_profit,53,TRUE,3,1080,3,1080,236,15,FALSE,0.002,4,13,13,1,0,4,4,77,121
27076,28925,Forest,320,for_profit,66,FALSE,2,0,0,0,0,21,TRUE,0,4,7,10,0,0,0,0,87,282
27077,29208,Dairy,176,for_profit,65,TRUE,2,1987,3,1139.2735121822034,166,15,FALSE,0,2,13,13,1,1,0,2,129,118
27078,29180,SNB,176,for_profit,65,TRUE,4,0,0,0,0,21,TRUE,0,2,10,13,0,0,2,2,96,268
27079,29867,Dairy,128,for_profit,46,TRUE,3,640,3,640,43,0,FALSE,0,3,14,15,0,1,0,3,136,75
27080,30147,Forest,256,for_profit,75,FALSE,4,1524430,3,1223228.1724572764,102466,10,FALSE,0.37,2,10,15,1,0,0,0,96,151
27081,28970,Dairy,64,for_profit,70,TRUE,1,480,3,385.1600419694526,32,10,FALSE,0,3,10,12,2,3,3,2,123,86
27082,29981,Forest,32,for_profit,45,FALSE,5,45802,3,45802,3079,5,FALSE,0.269,1,7,12,0,0,0,0,122,203
27083,29486,Forest,144,for_profit,55,FALSE,4,219907,3,219907,14781,5,FALSE,0.221,1,12,15,0,0,0,0,100,137
27084,29188,Dairy,128,for_profit,57,TRUE,2,3200,3,3200,215,5,FALSE,0.001,2,16,14,2,2,0,2,60,214
27085,28850,Dairy,48,for_profit,71,TRUE,1,1920,3,1920,129,5,FALSE,0.002,1,9,9,0,1,1,0,106,144
27086,30430,Forest,240,for_profit,64,TRUE,2,0,0,0,0,21,TRUE,0,1,9,17,0,0,0,0,34,237
27087,30497,SNB,384,for_profit,67,TRUE,2,4516,3,4516,529,10,FALSE,0.007,5,7,12,0,0,5,4,82,117
27088,29790,Forest,96,for_profit,50,FALSE,3,252407,3,202535.60565288254,16966,10,FALSE,0.309,1,10,9,0,0,0,0,64,254
27089,28740,Dairy,96,for_profit,75,TRUE,2,1920,3,1540.6401678778104,129,10,FALSE,0.001,2,10,8,2,1,0,0,61,175
27090,30344,Crop,96,for_profit,75,FALSE,2,1920,3,1920,129,0,FALSE,0,3,12,12,1,1,1,0,135,96
27091,30071,Dairy,64,for_profit,62,FALSE,3,848000,3,486212.3494365921,56999,15,FALSE,0.432,3,13,9,0,2,0,1,104,171
27092,29929,Dairy,64,for_profit,47,FALSE,2,294700,3,168970.2587016081,19808,15,FALSE,0.131,2,12,8,2,0,0,0,65,172
27093,29194,Dairy,144,for_profit,59,FALSE,1,430194,3,246657.58897821378,28916,15,FALSE,0.123,4,15,12,0,2,2,0,35,253
27094,29024,Dairy,80,pro_environmental,63,FALSE,2,46638,3,46638,10184,15,FALSE,0.197,4,12,19,1,3,0,3,75,126
27095,29210,SNB,176,pro_environmental,50,FALSE,2,320,3,320,22,0,FALSE,0.152,2,7,9,0,0,1,2,46,133
27096,29719,SNB,64,for_profit,54,FALSE,5,59674,3,34214.90063712169,4011,15,FALSE,0.181,1,10,11,1,0,0,0,83,263
27097,28795,Dairy,176,for_profit,77,FALSE,2,2385772,3,734408.0415453615,160361,20,FALSE,0.278,2,13,12,0,0,0,0,91,247
27098,29301,Dairy,192,for_profit,80,FALSE,2,0,0,0,0,21,TRUE,0,4,13,10,0,0,0,2,20,276
27099,29467,Dairy,144,for_profit,62,FALSE,3,1700556,3,1364554.625690426,114304,10,FALSE,0.543,4,11,12,4,0,0,3,97,118
27100,29147,Dairy,80,for_profit,41,TRUE,2,0,0,0,0,21,TRUE,0,2,14,12,0,1,0,2,94,143
27101,29766,SNB,80,for_profit,65,FALSE,3,0,0,0,0,21,TRUE,0,2,15,18,0,0,1,0,84,114
27102,29838,Dairy,96,pro_environmental,67,TRUE,1,3021,3,3021,354,10,FALSE,0.001,2,15,17,1,1,0,0,58,243
27103,29802,Dairy,144,for_profit,81,FALSE,1,3265,3,3265,273,5,FALSE,0,4,10,10,4,1,0,3,55,194
27104,29602,SNB,96,for_profit,37,TRUE,3,357249,3,204833.57974513335,24013,15,FALSE,0.215,2,10,14,1,0,0,1,55,136
27105,30103,Dairy,80,for_profit,63,FALSE,1,2240,3,2240,151,0,FALSE,0,4,13,11,0,2,3,2,112,78
27106,29550,Dairy,64,pro_environmental,78,FALSE,2,3388,3,3388,397,10,FALSE,0.002,1,15,10,1,1,1,0,84,142
27107,29509,Forest,208,for_profit,59,FALSE,2,428030,3,428030,28770,5,FALSE,0.406,3,14,13,0,0,0,0,106,241
27108,30205,Dairy,96,for_profit,44,TRUE,4,0,0,0,0,21,TRUE,0,2,12,14,1,0,2,2,117,168
27109,30313,Dairy,208,pro_environmental,83,FALSE,2,7174,3,7174,841,10,FALSE,0,3,11,10,2,1,0,1,13,312
27110,29889,Dairy,112,for_profit,66,TRUE,3,0,0,0,0,21,TRUE,0,1,15,12,0,0,0,0,122,164
27111,30101,Dairy,80,for_profit,75,FALSE,3,398861,3,122780.68728228197,26810,20,FALSE,0.081,2,13,13,0,0,2,0,86,227
27112,30213,Dairy,128,for_profit,35,FALSE,3,1188762,3,953882.5454410217,79903,10,FALSE,0.46,2,15,16,0,0,2,0,172,21
27113,28737,Dairy,80,for_profit,70,TRUE,2,4326,3,4326,362,5,FALSE,0.002,1,9,10,1,0,1,0,81,137
27114,29901,Forest,160,for_profit,67,FALSE,2,0,0,0,0,21,TRUE,0,3,9,13,0,0,1,0,117,67
27115,28782,Dairy,240,pro_environmental,58,TRUE,3,224756,3,69186.24821884457,49077,20,FALSE,0.016,1,13,10,1,0,1,0,73,270
27116,29363,Forest,288,for_profit,79,FALSE,1,0,0,0,0,21,TRUE,0,2,12,11,0,0,1,0,131,27
27117,29795,SNB,112,for_profit,76,FALSE,2,3665,3,3665,307,10,FALSE,0.012,4,16,10,3,0,4,3,105,116
27118,30508,Dairy,64,pro_environmental,64,FALSE,3,681582,3,390794.3225869001,45813,15,FALSE,0.292,2,11,12,2,2,0,0,66,181
27119,29998,Forest,128,for_profit,47,TRUE,3,0,0,0,0,21,TRUE,0,2,12,13,0,1,0,0,93,125
27120,30241,Dairy,160,for_profit,68,TRUE,2,2880,3,2880,194,0,FALSE,0,3,14,10,3,0,3,0,99,120
27121,29199,SNB,128,for_profit,56,TRUE,4,0,0,0,0,21,TRUE,0,2,10,10,1,0,2,2,120,65
27122,29744,Dairy,48,pro_environmental,60,TRUE,2,64,3,64,4,0,FALSE,0.001,2,13,12,0,0,1,2,58,162
27123,29270,Forest,144,pro_environmental,81,TRUE,2,0,0,0,0,21,TRUE,0,3,7,11,0,0,0,0,87,303
27124,30139,SNB,96,for_profit,71,TRUE,1,0,0,0,0,21,TRUE,0,3,12,14,2,0,1,0,62,131
27125,29615,Dairy,112,for_profit,52,TRUE,3,3979,3,3192.8162645759417,333,10,FALSE,0.002,4,13,14,3,3,4,3,142,229
27126,28790,Forest,112,for_profit,61,TRUE,2,0,0,0,0,21,TRUE,0,2,13,11,0,0,1,0,95,104
27127,29553,SNB,608,for_profit,62,FALSE,2,140220,3,140220,16438,10,FALSE,0.196,5,9,11,1,0,5,5,99,211
27128,29484,Dairy,96,for_profit,56,TRUE,2,233396,3,71845.88437810536,27361,20,FALSE,0.037,2,10,13,0,0,0,2,85,173
27129,29948,Dairy,80,for_profit,77,TRUE,3,2554,3,786.1933739296351,214,20,FALSE,0.001,2,13,13,2,0,1,1,112,48
27130,30373,Dairy,96,for_profit,81,TRUE,2,3053,3,1750.4791306956552,358,15,FALSE,0.001,3,14,15,2,0,0,1,87,172
27131,28884,Dairy,128,for_profit,63,FALSE,3,1423719,3,816308.6791598059,95696,15,FALSE,0.347,2,15,11,1,0,1,1,94,239
27132,29445,Dairy,320,for_profit,70,FALSE,4,2104224,3,1688464.5919856864,141437,10,FALSE,0.312,3,8,14,3,0,3,3,145,79
27133,28953,Dairy,64,for_profit,64,TRUE,2,0,0,0,0,21,TRUE,0,3,13,12,3,3,3,3,95,124
27134,28727,SNB,144,for_profit,78,TRUE,1,6242,3,5008.68537911109,523,10,FALSE,0.014,3,7,11,0,0,0,2,125,205
27135,29260,Dairy,208,for_profit,47,TRUE,4,7178,3,4115.604061622474,841,15,FALSE,0.001,1,12,12,0,0,1,1,43,246
27136,29665,SNB,96,for_profit,52,TRUE,2,0,0,0,0,21,TRUE,0,1,12,21,0,0,0,1,107,130
27137,28744,Dairy,96,for_profit,65,TRUE,4,2400,3,2400,161,0,FALSE,0.001,2,10,12,2,0,1,2,149,214
27138,30447,SNB,64,for_profit,69,TRUE,2,128,3,128,9,0,FALSE,0,2,10,13,0,0,2,1,131,77
27139,30460,Dairy,80,for_profit,69,FALSE,4,1073199,3,861152.8580866137,72136,10,FALSE,0.61,3,14,12,1,0,2,0,92,113
27140,30264,Dairy,32,for_profit,60,FALSE,4,181451,3,145599.32244874822,12196,10,FALSE,0.345,2,17,11,0,1,1,1,122,83
27141,30234,SNB,160,pro_environmental,57,FALSE,3,284449,3,284449,23827,10,FALSE,0.64,4,11,13,4,0,4,0,54,139
27142,30064,Dairy,336,for_profit,64,TRUE,3,784013,3,629105.1666345759,65674,10,FALSE,0.129,6,15,11,2,0,4,5,141,30
27143,29151,Dairy,208,pro_environmental,71,TRUE,2,0,0,0,0,21,TRUE,0,2,12,9,0,0,0,1,40,141
27144,30369,Dairy,112,for_profit,40,FALSE,3,1021178,3,819410.3361214201,68639,10,FALSE,0.592,3,8,10,2,1,2,0,64,240
27145,30233,Dairy,48,for_profit,76,FALSE,2,202874,3,116320.57096650846,13636,15,FALSE,0.123,1,9,10,0,1,1,1,68,197
27146,29385,SNB,224,for_profit,80,FALSE,2,5280,3,5280,355,0,FALSE,0.115,2,7,9,1,0,1,0,9,291
27147,29169,SNB,176,for_profit,63,FALSE,3,182268,3,146254.8969368504,12251,10,FALSE,0.281,3,12,13,2,0,0,2,63,119
27148,29462,Dairy,144,for_profit,61,FALSE,3,1625382,3,1625382,109251,5,FALSE,0.509,1,11,10,0,1,0,0,119,117
27149,29693,SNB,48,for_profit,49,TRUE,2,0,0,0,0,21,TRUE,0,1,12,12,0,0,1,0,122,130
27150,30315,Forest,384,for_profit,47,FALSE,3,1234645,3,1234645,82988,5,FALSE,0.798,3,10,8,0,0,0,0,149,30
27151,30247,Dairy,528,for_profit,48,FALSE,5,4863291,3,4863291,326890,5,FALSE,0.554,5,8,13,0,4,3,1,166,47
27152,30561,Dairy,64,for_profit,77,FALSE,4,722583,3,222431.46699851114,48569,20,FALSE,0.166,2,10,13,2,0,1,0,96,189
27153,30441,Forest,160,for_profit,64,FALSE,2,1592296,3,912964.5980642545,107027,15,FALSE,0.314,2,13,9,1,0,0,1,89,268
27154,30514,Dairy,96,for_profit,74,TRUE,1,0,0,0,0,21,TRUE,0,3,10,11,0,0,3,0,126,27
27155,28781,Forest,128,for_profit,47,FALSE,3,404302,3,404302,27175,5,FALSE,0.457,1,11,13,0,0,0,0,101,151
27156,29911,Forest,160,for_profit,59,TRUE,3,0,0,0,0,21,TRUE,0,1,13,17,0,0,0,0,61,246
27157,29037,Dairy,128,for_profit,64,TRUE,3,442,3,442,52,10,FALSE,0,3,14,12,0,2,3,3,140,83
27158,28985,Dairy,128,pro_environmental,60,TRUE,2,3200,3,3200,215,5,FALSE,0.001,3,8,13,0,2,0,0,112,135
27159,30548,Dairy,64,for_profit,71,TRUE,2,0,0,0,0,21,TRUE,0,2,15,13,0,1,0,2,123,157
27160,29242,Forest,48,for_profit,59,FALSE,2,47885,3,27455.516925437747,3219,15,FALSE,0.108,1,12,17,0,0,0,0,38,235
27161,29007,Dairy,80,pro_environmental,52,FALSE,2,128858,3,128858,15106,10,FALSE,0.201,2,14,15,0,1,2,0,49,161
27162,30337,Dairy,64,for_profit,56,TRUE,2,2119,3,652.2880811890747,248,20,FALSE,0,2,10,9,1,0,0,2,124,126
27163,28760,Forest,96,for_profit,62,FALSE,4,233644,3,187479.86009564745,15705,10,FALSE,0.368,1,12,11,0,0,0,0,79,117
27164,30552,Dairy,96,for_profit,61,FALSE,2,425027,3,130835.32151182106,28568,20,FALSE,0.069,1,9,9,1,1,0,0,86,202
27165,29512,Dairy,48,for_profit,70,TRUE,1,2659,3,818.5153411428737,581,20,FALSE,0.001,1,11,16,0,1,0,1,95,148
27166,29088,Dairy,160,for_profit,64,TRUE,3,0,0,0,0,21,TRUE,0,1,9,10,0,0,0,0,104,152
27167,29634,Dairy,64,for_profit,58,TRUE,2,192,3,192,13,5,FALSE,0,2,13,9,0,0,1,0,65,134
27168,29785,Forest,176,for_profit,49,FALSE,2,186694,3,186694,12549,5,FALSE,0.524,1,10,11,0,0,0,0,13,326
27169,29781,Dairy,32,for_profit,39,TRUE,4,318632,3,98083.93387703503,21417,20,FALSE,0.138,1,12,11,0,0,0,0,120,126
27170,29078,Dairy,96,for_profit,64,TRUE,1,2785,3,1596.8176806378642,233,15,FALSE,0.001,2,11,14,2,2,2,0,118,163
27171,30560,Dairy,112,for_profit,52,FALSE,4,398645,3,319879.4269394009,33393,10,FALSE,0.143,2,12,15,0,0,0,2,79,175
27172,30148,Dairy,96,for_profit,60,FALSE,4,1236860,3,992477.1864798691,83136,10,FALSE,0.496,2,13,9,2,2,2,1,120,154
27173,29638,Forest,48,for_profit,52,FALSE,2,104628,3,32207.455100826097,7033,20,FALSE,0.097,1,11,13,0,0,0,0,48,235
27174,30338,Forest,80,for_profit,54,TRUE,2,0,0,0,0,21,TRUE,0,1,13,13,0,0,0,0,68,264
27175,29022,Dairy,64,for_profit,53,FALSE,2,704559,3,216883.17045516433,47357,20,FALSE,0.206,2,14,14,0,0,1,0,44,264
27176,29354,Dairy,192,for_profit,73,FALSE,1,0,0,0,0,21,TRUE,0,1,8,11,0,0,0,0,38,135
27177,30437,Forest,112,for_profit,67,FALSE,1,0,0,0,0,21,TRUE,0,1,12,9,0,0,0,0,120,37
27178,30484,Dairy,64,for_profit,61,TRUE,2,0,0,0,0,21,TRUE,0,2,16,12,1,0,1,0,118,173
27179,28883,SNB,368,pro_environmental,54,TRUE,4,-27185,3,-27185,-2277,5,FALSE,0.004,6,8,10,5,1,4,0,145,106
27180,29258,Forest,48,pro_environmental,62,FALSE,6,81724,3,81724,5493,5,FALSE,0.369,2,12,13,0,0,0,0,97,255
27181,29570,Dairy,80,for_profit,68,FALSE,1,2293,3,2293,192,5,FALSE,0.002,4,8,13,4,4,1,4,68,107
27182,29507,SNB,160,for_profit,58,TRUE,3,0,0,0,0,21,TRUE,0,1,12,12,0,0,0,0,108,54
27183,29092,SNB,272,for_profit,59,FALSE,1,828194,3,664556.7412476017,55668,10,FALSE,0.607,4,12,17,0,1,3,0,123,125
27184,29240,Dairy,32,for_profit,57,FALSE,3,145302,3,145302,9767,5,FALSE,0.252,2,13,14,2,0,1,1,113,56
27185,28960,Dairy,64,for_profit,68,TRUE,2,1920,3,591.030257613508,129,20,FALSE,0.001,2,15,12,0,2,0,0,86,135
27186,29014,Dairy,80,pro_environmental,67,FALSE,2,1230275,3,705394.927126301,82694,15,FALSE,0.461,2,15,12,0,0,0,0,116,135
27187,30112,Forest,48,for_profit,48,TRUE,4,116880,3,93786.47021956171,7856,10,FALSE,0.283,1,14,12,0,0,0,0,112,113
27188,30055,Dairy,160,for_profit,46,FALSE,4,1504192,3,1206988.8621877392,101105,10,FALSE,0.543,3,11,13,0,0,0,0,8,300
27189,30582,Forest,64,pro_environmental,45,TRUE,4,344467,3,276406.09203560714,23154,10,FALSE,0.625,1,8,14,0,0,0,0,68,195
27190,28784,SNB,192,for_profit,54,TRUE,2,2985,3,2985,652,15,FALSE,0.008,4,7,6,4,0,0,4,63,147
27191,29903,Dairy,64,for_profit,44,FALSE,2,894196,3,894196,60104,5,FALSE,0.711,1,14,9,1,1,0,0,83,175
27192,29214,SNB,32,for_profit,70,FALSE,3,31641,3,9739.993948515106,2127,20,FALSE,0.099,2,14,13,0,0,0,1,98,136
27193,29125,Forest,208,for_profit,64,FALSE,3,781369,3,448008.5580977836,52520,15,FALSE,0.303,4,10,9,0,0,0,0,179,38
27194,29443,SNB,736,for_profit,50,TRUE,3,-113160,3,-113160,-9479,5,FALSE,-0.151,6,10,10,2,1,6,5,108,201
27195,29508,SNB,432,for_profit,59,FALSE,2,229400,3,184074.40339123423,15419,10,FALSE,0.181,4,8,15,2,0,2,0,76,111
27196,30274,Forest,224,for_profit,67,TRUE,3,0,0,0,0,21,TRUE,0,3,10,12,2,0,0,0,110,86
27197,29923,Dairy,96,pro_environmental,68,FALSE,3,1402007,3,803859.8082506463,94237,15,FALSE,0.426,1,10,11,0,1,0,0,128,69
27198,30359,Dairy,96,for_profit,52,FALSE,1,1300865,3,400443.0083699979,87439,20,FALSE,0.218,2,8,11,1,1,0,2,103,127
27199,30242,Dairy,64,pro_environmental,62,TRUE,3,4785,3,4785,561,10,FALSE,0.002,1,12,13,0,1,1,1,84,141
27200,30573,SNB,160,for_profit,60,FALSE,4,223438,3,223438,15019,5,FALSE,0.459,4,10,12,0,1,3,2,89,95
27201,29131,Dairy,160,for_profit,43,TRUE,4,275858,3,275858,32339,10,FALSE,0.214,3,10,9,3,1,1,3,49,145
27202,29876,Dairy,128,pro_environmental,61,FALSE,2,926,3,926,109,10,FALSE,0.001,3,10,11,3,0,2,0,88,253
27203,28794,Dairy,80,for_profit,47,TRUE,3,1920,3,1920,129,5,FALSE,0.001,2,12,12,2,2,2,2,71,172
27204,29647,Dairy,224,for_profit,53,TRUE,4,4355,3,4355,365,5,FALSE,0,4,12,15,2,2,0,4,102,105
27205,30585,SNB,80,for_profit,59,FALSE,3,64158,3,64158,7521,15,FALSE,0.303,3,11,12,3,0,2,2,84,86
27206,29257,Forest,112,for_profit,65,FALSE,2,865,3,694.0904922991177,72,10,FALSE,0.001,4,7,18,3,2,0,0,134,137
27207,29245,Dairy,208,pro_environmental,56,TRUE,3,4279,3,4279,502,10,FALSE,0.001,5,8,10,3,4,0,5,78,198
27208,28896,Dairy,240,for_profit,54,TRUE,3,14352,3,11516.285254886632,1202,10,FALSE,0.002,2,13,11,2,1,2,0,112,168
27209,29436,Dairy,80,for_profit,61,TRUE,4,649638,3,649638,76157,15,FALSE,0.439,2,12,12,2,2,0,0,84,145
27210,29812,Dairy,64,for_profit,66,TRUE,2,0,0,0,0,21,TRUE,0,2,10,14,0,1,0,1,81,276
27211,30440,SNB,240,for_profit,67,FALSE,4,960,3,960,65,0,FALSE,0.119,1,11,11,0,0,1,1,65,258
27212,29049,Forest,144,for_profit,48,FALSE,5,756899,3,756899,50876,5,FALSE,0.764,3,11,10,0,0,0,0,132,69
27213,28987,Dairy,112,for_profit,68,TRUE,4,231,3,231,19,5,FALSE,0,4,8,16,0,0,4,0,134,111
27214,28889,Dairy,128,for_profit,57,TRUE,2,3533,3,1087.5572396606892,771,20,FALSE,0,3,14,13,3,3,0,1,70,179
27215,29212,SNB,80,for_profit,80,FALSE,1,0,0,0,0,21,TRUE,0,2,13,12,0,0,1,0,40,231
27216,29305,Dairy,128,for_profit,84,FALSE,3,0,0,0,0,21,TRUE,0,3,11,12,1,1,0,2,139,119
27217,29919,Dairy,96,for_profit,65,TRUE,1,3200,3,3200,215,5,FALSE,0.002,2,10,10,2,2,1,0,99,193
27218,29772,Dairy,128,for_profit,58,FALSE,4,564957,3,453330.96214778343,37974,10,FALSE,0.223,3,15,13,1,2,0,2,54,212
27219,30435,Dairy,96,for_profit,77,TRUE,2,3840,3,1182.060515227016,258,20,FALSE,0.001,1,12,7,0,1,0,0,108,161
27220,29964,Forest,96,for_profit,76,FALSE,1,0,0,0,0,21,TRUE,0,2,10,7,0,0,0,0,119,210
27221,28942,Forest,96,for_profit,63,TRUE,6,316529,3,181486.21315426304,21276,15,FALSE,0.281,1,12,12,0,0,0,0,95,129
27222,30223,Forest,48,for_profit,72,FALSE,2,591098,3,338914.08882932866,39731,15,FALSE,0.388,1,15,15,0,0,0,0,84,258
27223,30251,SNB,80,pro_environmental,58,TRUE,2,22537,3,22537,1888,10,FALSE,0.091,2,11,11,2,0,2,2,110,122
27224,29043,Crop,80,for_profit,52,FALSE,3,831797,3,667447.8488126349,55910,10,FALSE,0.383,1,11,18,0,0,0,0,56,253
27225,30310,Dairy,272,for_profit,58,TRUE,4,2552,3,2552,214,5,FALSE,0,8,11,14,8,3,4,0,120,60
27226,29839,Dairy,32,pro_environmental,69,FALSE,2,49156,3,49156,5763,10,FALSE,0.212,2,13,7,2,1,0,1,23,274
27227,30038,Dairy,672,pro_environmental,74,TRUE,4,6664,3,6664,558,5,FALSE,0,8,10,8,4,5,6,1,101,97
27228,29187,Dairy,176,for_profit,30,TRUE,2,7040,3,7040,473,5,FALSE,0.002,1,9,7,0,1,0,0,97,165
27229,29586,Forest,112,for_profit,74,FALSE,2,0,0,0,0,21,TRUE,0,4,15,13,0,0,0,0,148,224
27230,30349,Dairy,128,for_profit,56,FALSE,3,241747,3,241747,52787,15,FALSE,0.189,2,14,8,0,1,2,2,59,216
27231,29435,Forest,240,for_profit,60,TRUE,3,0,0,0,0,21,TRUE,0,2,13,10,0,1,1,0,28,256
27232,28778,SNB,192,for_profit,56,TRUE,1,3564,3,3564,240,5,FALSE,0.009,2,9,11,2,0,2,2,126,234
27233,30134,Forest,272,for_profit,79,FALSE,2,0,0,0,0,21,TRUE,0,4,9,8,1,0,0,3,152,234
27234,29410,Dairy,144,pro_environmental,60,FALSE,4,1082508,3,1082508,72762,5,FALSE,0.37,4,10,10,0,4,1,0,126,100
27235,30262,Forest,80,for_profit,61,FALSE,3,539815,3,433156.60011612513,36284,10,FALSE,0.544,2,12,11,1,0,1,0,119,121
27236,30209,Dairy,384,for_profit,53,TRUE,2,0,0,0,0,21,TRUE,0,3,10,10,0,3,2,0,46,247
27237,30162,Dairy,48,for_profit,55,FALSE,2,480,3,480,32,0,FALSE,0.024,3,13,13,1,0,2,2,142,235
27238,28906,SNB,80,for_profit,67,FALSE,4,68222,3,68222,7998,15,FALSE,0.266,1,15,12,0,0,0,0,135,93
27239,29415,Forest,64,for_profit,62,FALSE,6,225546,3,180981.88922092115,15160,10,FALSE,0.413,2,12,11,0,0,0,0,86,145
27240,29268,Dairy,112,pro_environmental,54,TRUE,1,755,3,232.41033567614505,165,20,FALSE,0,2,16,15,0,1,2,0,54,224
27241,30333,Forest,64,for_profit,79,FALSE,3,0,0,0,0,21,TRUE,0,1,11,12,0,0,0,0,111,150
27242,30216,Dairy,128,for_profit,52,FALSE,5,1190812,3,955527.499786933,80041,10,FALSE,0.41,1,10,16,0,0,0,0,72,265
27243,30261,Crop,208,for_profit,58,TRUE,3,64,3,51.35467226259368,4,10,FALSE,0,3,12,10,0,0,1,0,42,239
27244,29129,SNB,208,for_profit,67,FALSE,1,2276,3,2276,267,10,FALSE,0.001,4,10,14,3,0,1,0,129,40
27245,29175,Dairy,160,for_profit,68,FALSE,2,960,3,960,65,5,FALSE,0,4,13,9,3,2,0,0,89,162
27246,29041,Forest,128,for_profit,59,FALSE,2,218874,3,125494.38888040642,14712,15,FALSE,0.142,1,17,12,0,0,0,0,90,203
27247,28833,Forest,144,for_profit,70,FALSE,2,757369,3,607725.5746382549,50907,10,FALSE,0.618,1,11,12,0,0,0,0,60,279
27248,30386,Dairy,64,for_profit,58,TRUE,3,958384,3,769023.3784642747,64418,10,FALSE,0.708,2,17,11,0,1,0,0,68,182
27249,29428,Dairy,96,pro_environmental,53,FALSE,3,716886,3,716886,48186,5,FALSE,0.41,1,13,11,0,1,1,1,82,238
27250,29747,Dairy,64,for_profit,70,FALSE,3,463169,3,265564.25433513784,31132,15,FALSE,0.187,1,10,13,0,0,0,1,99,170
27251,30075,Dairy,448,for_profit,60,TRUE,3,13440,3,4137.2118032945555,903,20,FALSE,0.001,1,13,9,1,0,0,1,107,246
27252,29492,Forest,32,for_profit,64,FALSE,2,257179,3,147457.08232989776,17286,15,FALSE,0.675,1,12,15,0,0,0,0,74,240
27253,29872,SNB,128,pro_environmental,63,FALSE,1,3680,3,3680,247,0,FALSE,0,3,12,9,3,0,3,1,86,83
27254,28923,Dairy,144,for_profit,51,TRUE,2,800,3,800,54,0,FALSE,0.175,4,14,13,0,0,2,2,100,86
27255,29219,Forest,192,pro_environmental,47,TRUE,5,0,0,0,0,21,TRUE,0,2,15,14,0,0,0,0,76,138
27256,29290,Forest,208,for_profit,49,TRUE,3,0,0,0,0,21,TRUE,0,3,11,11,1,0,1,0,117,209
27257,30554,Forest,80,for_profit,60,FALSE,2,736149,3,590698.2911161886,49481,10,FALSE,0.405,1,10,13,0,0,0,0,60,254
27258,29554,Dairy,96,for_profit,55,TRUE,4,3840,3,3840,258,5,FALSE,0.002,1,11,15,1,1,1,0,59,194
27259,30415,Dairy,176,for_profit,73,FALSE,1,800,3,800,54,0,FALSE,0,2,12,8,0,0,0,1,56,113
27260,30270,Dairy,96,for_profit,58,TRUE,1,837,3,479.9053496207872,98,15,FALSE,0,2,10,9,0,0,2,2,73,105
27261,29853,Crop,112,for_profit,52,TRUE,3,0,0,0,0,21,TRUE,0,1,15,7,0,0,0,0,54,238
27262,30080,SNB,48,for_profit,59,TRUE,4,0,0,0,0,21,TRUE,0,1,10,11,0,0,0,0,100,256
27263,30208,Dairy,80,for_profit,66,TRUE,3,2240,3,2240,151,5,FALSE,0.002,4,14,11,3,0,0,3,136,86
27264,30256,Forest,736,for_profit,76,TRUE,1,0,0,0,0,21,TRUE,0,4,10,15,0,0,0,0,94,285
27265,30445,Dairy,128,for_profit,58,FALSE,6,1761503,3,1761503,118401,5,FALSE,0.783,3,11,14,1,0,1,1,120,147
27266,29894,Forest,48,for_profit,49,TRUE,2,573123,3,459883.4973617887,38523,10,FALSE,0.487,1,8,11,0,0,0,0,55,255
27267,30363,Dairy,272,for_profit,75,FALSE,3,10240,3,10240,688,0,FALSE,0.036,2,7,12,0,1,0,2,137,199
27268,28918,Dairy,128,for_profit,65,TRUE,2,5001,3,5001,419,5,FALSE,0.002,3,10,11,3,3,3,0,44,126
27269,30547,Forest,112,for_profit,77,TRUE,2,0,0,0,0,21,TRUE,0,1,14,9,0,0,0,0,87,262
27270,29994,SNB,112,pro_environmental,55,TRUE,2,1090,3,1090,91,5,FALSE,0.004,2,13,12,2,0,1,0,100,259
27271,29663,Dairy,464,for_profit,60,FALSE,3,4052542,3,2323580.1497764923,272394,15,FALSE,0.303,5,8,11,0,1,2,2,135,48
27272,30442,Dairy,208,for_profit,49,FALSE,2,1454351,3,1454351,97755,5,FALSE,0.324,2,11,7,0,0,2,2,85,155
